"","city","city_eng","province","year","cityid","abv_prov","resid_price","resid_area","housing_price","CPI","nmzrk","each_salary","houseinvest_re","ind_area"
"829","株洲市","Zhuzhou","湖南省",2007,4302,0,574.6294,348.402,1796,171.218200683594,79.53,22664.5,391222,716.7724
"830","株洲市","Zhuzhou","湖南省",2008,4302,0,546.1704,300.5707,1850,185.086868286133,79.66,26193,570467,288.6714
"831","株洲市","Zhuzhou","湖南省",2009,4302,0,593.4771,165.7114,2266,201.559616088867,100.21,29228.5,716561,129.8052
"832","株洲市","Zhuzhou","湖南省",2010,4302,0,1121.09,469.5049,2783.69272237,219.90153503418,80.71,33345.2,1e+06,166.3201
"833","株洲市","Zhuzhou","湖南省",2011,4302,0,1153.114,554.6583,3414.830157,258.598052978516,93.2,38503.2,1300000,358.2493
"834","株洲市","Zhuzhou","湖南省",2012,4302,0,1654.58,82.26759,3610.98395515,282.389068603516,95.6,43312.1,1300000,104.1913
"835","桂林市","Guizhou","广西壮族自治区",2007,4503,0,214.8318,296.0592,2295,186.2109375,75.69,21240.7,572906,158.6788
"836","桂林市","Guizhou","广西壮族自治区",2008,4503,0,301.963,46.479,2637,210.045928955078,75.92,24845,653755,190.7671
"837","桂林市","Guizhou","广西壮族自治区",2009,4503,0,403.5143,329.2302,2864,242.603042602539,75.79,27843.9,658530,751.1652
"838","桂林市","Guizhou","广西壮族自治区",2010,4503,0,639.9617,219.895,3459.30989583,267.10595703125,75.72,30827.8,924247,396.0588
"839","桂林市","Guizhou","广西壮族自治区",2011,4503,0,1626.617,442.868,3759.6634,309.612396240234,76.1,34081.7,1200000,304.5209
"840","桂林市","Guizhou","广西壮族自治区",2012,4503,0,734.4248,170.3894,3975.43538038,341.502471923828,75.8,37465.7,1400000,193.376
"841","梅州市","Meizhou","广东省",2007,4414,0,279.7293,177.8928,1365,195.651931762695,31.08,18821.1,95137,178.8364
"842","梅州市","Meizhou","广东省",2008,4414,0,1480.311,41.7791,1712,211.304061889648,31.29,21816.1,133569,98.1546
"843","梅州市","Meizhou","广东省",2009,4414,0,90.06038,525.9562,1823,234.758834838867,31.49,24099.6,117768,281.6964
"844","梅州市","Meizhou","广东省",2010,4414,0,65.48103,2582.708,2585.0877193,255.887130737305,31.91,26670.9,239422,503.9571
"845","梅州市","Meizhou","广东省",2011,4414,0,151.6216,608.0818,3051.70504,291.083129882812,32,31466.9,373591,283.0802
"846","梅州市","Meizhou","广东省",2012,4414,0,137.5363,318.9335,3769.76354342,315.243011474609,32.1,37124.9,331725,126.7904
"847","梧州市","Wuzhou","广西壮族自治区",2007,4504,0,454.6034,90.6691,1685,186.2109375,49.23,18588.8,137765,154.4928
"848","梧州市","Wuzhou","广西壮族自治区",2008,4504,0,504.7218,62.8262,1934,210.045928955078,49.72,22277.2,137765,255.7306
"849","梧州市","Wuzhou","广西壮族自治区",2009,4504,0,727.3298,185.6666,2256,242.603042602539,50.06,24374.4,184987,227.0709
"850","梧州市","Wuzhou","广西壮族自治区",2010,4504,0,1286.744,191.6906,2475.92295345,267.10595703125,51.16,28158.3,407855,479.0489
"851","梧州市","Wuzhou","广西壮族自治区",2011,4504,0,1466.153,238.1619,2690.129192,309.612396240234,51.4,30168.9,565667,522.1483
"852","梧州市","Wuzhou","广西壮族自治区",2012,4504,0,1139.395,130.9651,3146.01682753,341.502471923828,51.6,32862.3,500150,232.7014
"853","榆林市","Yulin","陕西省",2007,6108,0,2767.597,1.8206,1990,178.527297973633,48.56,21733,92160,38.7796
"854","榆林市","Yulin","陕西省",2008,6108,0,319.0092,119.3113,2237,196.20149230957,49.83,30541.5,167997,171.9515
"855","榆林市","Yulin","陕西省",2009,6108,0,977.6426,100.695,3066,215.233032226562,50.93,36494.5,170288,186.8447
"856","榆林市","Yulin","陕西省",2010,6108,0,1529.397,178.8478,3665.48463357,240.415313720703,52.14,40623.9,283279,1574.085
"857","榆林市","Yulin","陕西省",2011,6108,0,1081.25,350.7566,4430.156867,285.242401123047,53.4,45038.1,189384,1142.766
"858","榆林市","Yulin","陕西省",2012,6108,0,1634.731,282.3474,3557.43169679,325.461608886719,54.6,52874.6,343195,987.6622
"859","武威市","Wuwei","甘肃省",2007,6206,0,212.4548,35.8395,1313,185.605056762695,99.85,15397.2,79241,106.6878
"860","武威市","Wuwei","甘肃省",2008,6206,0,191.1746,43.2228,1059,197.298187255859,102.89,17416.6,34529,52.807
"861","武威市","Wuwei","甘肃省",2009,6206,0,641.7825,43.681,1954,211.306350708008,103.57,19104.9,70929,51.2538
"862","武威市","Wuwei","甘肃省",2010,6206,0,739.99,89.594,1444.44444444,231.169158935547,102.04,22001.9,88307,140.5591
"863","武威市","Wuwei","甘肃省",2011,6206,0,2422.391,51.1955,3298.499664,277.83203125,102.8,27016.5,105560,975.0931
"864","武威市","Wuwei","甘肃省",2012,6206,0,1946.074,15.20852,3106.06345458,310.6162109375,101.8,29740.7,189464,689.9108
"865","武汉市","Wuhan","湖北省",2007,4201,1,608.4202,2378.513,4515.75965566,204.512786865234,510.34,25135.5,3300000,2013.617
"866","武汉市","Wuhan","湖北省",2008,4201,1,1537.587,977.8246,4681,219.442230224609,512.42,28431.3,4200000,1371.11
"867","武汉市","Wuhan","湖北省",2009,4201,1,1473.556,877.3291,5199,231.51155090332,514.97,22708.596875,5e+06,1139.226
"868","武汉市","Wuhan","湖北省",2010,4201,1,2033.066,3569.879,5552.08428768,257.903869628906,520.65,39302.2,6e+06,2791.217
"869","武汉市","Wuhan","湖北省",2011,4201,1,3945.507,1378.934,6768.199311,312.354339599609,515.2,45643.6,7400000,3300.198
"870","武汉市","Wuhan","湖北省",2012,4201,1,3883.431,328.8422,6895.36631499,342.652709960938,513,48941.7,9900000,1293.116
"871","永州市","Yongzhou","湖南省",2007,4311,0,307.4373,125.4774,997,171.218200683594,108.38,19701.9,159868,112.9094
"872","永州市","Yongzhou","湖南省",2008,4311,0,366.1297,151.6859,1065,185.086868286133,108.95,23105.5,242802,121.9482
"873","永州市","Yongzhou","湖南省",2009,4311,0,403.8875,74.66714,1252,201.559616088867,109.59,25116.1,515493,154.7183
"874","永州市","Yongzhou","湖南省",2010,4311,0,648.672,287.4051,1603.55306218,219.90153503418,121.04,27521.2,605914,383.9437
"875","永州市","Yongzhou","湖南省",2011,4311,0,1418.284,294.583,1910.610005,258.598052978516,116.5,32062.6,814624,409.9821
"876","永州市","Yongzhou","湖南省",2012,4311,0,1526.452,93.27859,2299.53955082,282.389068603516,115.9,34697.1,653486,228.5549
"877","汉中市","Hanzhong","陕西省",2007,6107,0,336.8015,191.4289,1446,178.527297973633,54.44,17964.8,156800,145.9797
"878","汉中市","Hanzhong","陕西省",2008,6107,0,469.1555,74.0533,2308,196.20149230957,54.41,22337.4,167348,33.7096
"879","汉中市","Hanzhong","陕西省",2009,6107,0,397.4702,78.0294,1822,215.233032226562,55.26,26630.7,208971,95.8998
"880","汉中市","Hanzhong","陕西省",2010,6107,0,753.5967,168.4837,2500.63371356,240.415313720703,55.17,30147.8,336668,208.9086
"881","汉中市","Hanzhong","陕西省",2011,6107,0,984.4379,223.3612,2847.475738,285.242401123047,55.5,35125.6,469506,375.9699
"882","汉中市","Hanzhong","陕西省",2012,6107,0,592.2642,97.63563,2791.51933475,325.461608886719,56.3,40736.3,580460,174.4461
"883","汕头市","Shantou","广东省",2007,4405,0,5359.859,5.0434,3061,195.651931762695,493.58,21561.2,262083,76.1484
"884","汕头市","Shantou","广东省",2008,4405,0,4188.137,4.2384,3125,211.304061889648,499.3,23086,235028,42.5679
"885","汕头市","Shantou","广东省",2009,4405,0,755.577,59.8608,3504,234.758834838867,503.43,25386.8,280582,62.0871
"886","汕头市","Shantou","广东省",2010,4405,0,2316.589,48.4444,4159.46632783,255.887130737305,516.74,27740.9,353151,93.8391
"887","汕头市","Shantou","广东省",2011,4405,0,2271.161,51.92863,4789.822722,291.083129882812,522,32785.1,558957,341.7157
"888","汕头市","Shantou","广东省",2012,4405,0,5031.207,7.16833,5878.88398714,315.243011474609,525.4,37716.1,587990,106.6956
"889","汕尾市","Shanwei","广东省",2007,4415,0,400.826,94.9045,1465,195.651931762695,50.96,17763.8,66261,43.3567
"890","汕尾市","Shanwei","广东省",2008,4415,0,124.3825,19.3075,1485,211.304061889648,51.72,20387.3,61244,5.5807
"891","汕尾市","Shanwei","广东省",2009,4415,0,423.7588,58.3024,2504,234.758834838867,52.45,23245.4,129369,20.8474
"892","汕尾市","Shanwei","广东省",2010,4415,0,199.9725,369.5636,2854.8951049,255.887130737305,54.41,25571.1,154367,11.7666
"893","汕尾市","Shanwei","广东省",2011,4415,0,665.3273,89.8944,3835.226572,291.083129882812,53.1,30375.2,310000,160.2447
"894","汕尾市","Shanwei","广东省",2012,4415,0,148.2121,56.25907,3648.38621938,315.243011474609,52.2,34780.1,119874,175.4029
"895","江门市","Jiangmen","广东省",2007,4407,0,858.9358,244.0301,2967,195.651931762695,135.58,19376.3,420897,1564.908
"896","江门市","Jiangmen","广东省",2008,4407,0,327.3614,93.097,3159,211.304061889648,136.58,21674.4,866858,295.7865
"897","江门市","Jiangmen","广东省",2009,4407,0,2249.008,192.1476,3708,234.758834838867,137.57,31623.4709677419,750592,288.5887
"898","江门市","Jiangmen","广东省",2010,4407,0,670.6333,332.0055,4638.00277393,255.887130737305,138.21,37495.6,997455,1192.045
"899","江门市","Jiangmen","广东省",2011,4407,0,1998.842,316.5037,5320.771093,291.083129882812,139,31910.5,1300000,836.2129
"900","江门市","Jiangmen","广东省",2012,4407,0,658.7161,176.0222,5443.87685833,315.243011474609,139,37985.3,1100000,276.9236
"901","池州市","Chizhou","安徽省",2007,3417,0,365.2067,27.9198,1949,192.233245849609,65,18467.6,99013,24.2469
"902","池州市","Chizhou","安徽省",2008,3417,0,623.4183,212.539,2226,213.186676025391,65.43,23411,226777,65.77622
"903","池州市","Chizhou","安徽省",2009,3417,0,1110.084,112.8363,2492,235.144897460938,65.81,27596.4,199323,317.4399
"904","池州市","Chizhou","安徽省",2010,3417,0,1384.527,132.9104,3105.34469404,269.269134521484,66.2,31293.5,326680,505.8369
"905","池州市","Chizhou","安徽省",2011,3417,0,1694.708,182.73,3910,328.705169677734,66.8,37501.2,460507,1200.385
"906","池州市","Chizhou","安徽省",2012,3417,0,2494.05,49.17383,3615.48212359,350.399719238281,67.1,38039.4,564698,323.869
"907","沈阳市","Shenyang","辽宁省",2007,2101,1,495.061,2128.451,3535.75051522,170.894424438477,504.86,27372.5,5600000,1814.57
"908","沈阳市","Shenyang","辽宁省",2008,2101,1,1175.058,1099.454,3856,203.706146240234,509.02,33545.8,7300000,337.3119
"909","沈阳市","Shenyang","辽宁省",2009,2101,1,1747.117,1481.496,4196,228.354598999023,512.23,38576.9,8e+06,2847.547
"910","沈阳市","Shenyang","辽宁省",2010,2101,1,1852.979,1760.286,5108.83187125,258.497406005859,515.42,41899.7,1e+07,1741.831
"911","沈阳市","Shenyang","辽宁省",2011,2101,1,2177.146,4116.208,5612.1017,310.507354736328,519.1,45756.5,1.3e+07,3803.3
"912","沈阳市","Shenyang","辽宁省",2012,2101,1,2077.577,1046.147,5989.45115748,342.800079345703,522.1,49898.1,1.3e+07,1018.3
"913","沧州市","Cangzhou","河北省",2007,1309,0,918.7756,370.4887,2033,206.781051635742,51.02,20708.5,212909,747.147
"914","沧州市","Cangzhou","河北省",2008,1309,0,666.3641,268.9949,2083,229.526977539062,52.06,25270.7,444803,878.3053
"915","沧州市","Cangzhou","河北省",2009,1309,0,990.1013,318.5045,2667,257.070220947266,53.29,37133,583532,2320.129
"916","沧州市","Cangzhou","河北省",2010,1309,0,1451.236,471.103,2865.60656579,284.319671630859,53.91,33014.8,934001,2578.099
"917","沧州市","Cangzhou","河北省",2011,1309,0,1291.523,835.9261,3264.884312,337.041625976562,54.2,36199.8,1200000,1759.192
"918","沧州市","Cangzhou","河北省",2012,1309,0,1256.032,289.3998,3403.21952081,364.342010498047,53.6,40356.8,1100000,810.8598
"919","河池市","Hechi","广西壮族自治区",2007,4512,0,404.6384,40.9763,1261,186.2109375,32.17,19642.7,32601,0.5494
"920","河池市","Hechi","广西壮族自治区",2008,4512,0,860.4769,7.7939,1378,210.045928955078,32.69,23409.3,54414,60.2192
"921","河池市","Hechi","广西壮族自治区",2009,4512,0,368.9406,36.2513,1805,242.603042602539,33.12,22761.6,108679,134.0436
"922","河池市","Hechi","广西壮族自治区",2010,4512,0,994.5927,39.4554,2182.03592814,267.10595703125,33.65,27523,166213,237.4643
"923","河池市","Hechi","广西壮族自治区",2011,4512,0,467.468,30.05488,2367.649329,309.612396240234,33.8,29903.8,249933,154.5037
"924","河池市","Hechi","广西壮族自治区",2012,4512,0,876.0483,38.58526,2718.64532936,341.502471923828,34.8,31664.3,91460,40.07062
"925","河源市","Heyuan","广东省",2007,4416,0,661.4527,18.2032,2135,195.651931762695,29.06,20106.4,150886,10.9539
"926","河源市","Heyuan","广东省",2008,4416,0,120.1087,32.894,2012,211.304061889648,29.74,22054.7,159705,180.8753
"927","河源市","Heyuan","广东省",2009,4416,0,939.584,177.0961,2413,234.758834838867,29.83,23805.9,166678,110.9989
"928","河源市","Heyuan","广东省",2010,4416,0,394.09,151.4545,2704.84061393,255.887130737305,31.18,26379.3,196888,31.8213
"929","河源市","Heyuan","广东省",2011,4416,0,554.0128,226.9632,3419.822323,291.083129882812,30.9,31237.2,465262,72.5515
"930","河源市","Heyuan","广东省",2012,4416,0,714.6957,161.4941,3872.35896002,315.243011474609,29,35983.7,520764,65.8631
"931","泉州市","Quanzhou","福建省",2007,3505,0,3011.098,148.7909,3224,172.910430908203,102.43,19913.3,713308,1390.515
"932","泉州市","Quanzhou","福建省",2008,3505,0,1067.547,107.6017,3839,191.238922119141,102.71,22225.2,870818,302.9609
"933","泉州市","Quanzhou","福建省",2009,3505,0,2850.395,177.2178,4554,212.466461181641,102.94,25272.7,935717,707.5601
"934","泉州市","Quanzhou","福建省",2010,3505,0,2626.293,499.3885,4919.13065454,229.676239013672,103.11,28907.9,1e+06,881.4954
"935","泉州市","Quanzhou","福建省",2011,3505,0,2498.665,916.1887,6593.6186,260.525207519531,103.2,35901.1,1600000,1321.662
"936","泉州市","Quanzhou","福建省",2012,3505,0,1704.036,313.9507,6161.89856957,278.761962890625,103.8,41116.4,2400000,715.8411
"937","泰安市","Tai'an","山东省",2007,3709,0,839.4072,290.4451,2085,211.793212890625,160.3,17907.9,272172,316.3353
"938","泰安市","Tai'an","山东省",2008,3709,0,531.0215,135.4767,2298,239.961700439453,160.06,21842.8,389488,397.8551
"939","泰安市","Tai'an","山东省",2009,3709,0,976.8189,350.3977,2995,265.877563476562,159.25,25630.1,435745,562.2456
"940","泰安市","Tai'an","山东省",2010,3709,0,1348.904,524.714,3411.74227983,293.52880859375,158.66,30904.2,571281,1285.542
"941","泰安市","Tai'an","山东省",2011,3709,0,1576.36,449.7908,4079.211603,341.561614990234,159,35500.7,712296,705.1716
"942","泰安市","Tai'an","山东省",2012,3709,0,1517.61,271.7856,4827.32316227,377.083984375,158.9,39987.4,911842,449.0182
"943","泰州市","Taizhou","江苏省",2007,3212,0,479.5754,270.8274,2929,223.548553466797,64.75,21267.2,735968,318.9581
"944","泰州市","Taizhou","江苏省",2008,3212,0,244.9413,116.5463,3309,245.456314086914,80.65,25733.5,908557,33.17
"945","泰州市","Taizhou","江苏省",2009,3212,0,1682.506,175.2559,3632,277.365631103516,82.07,29799.3,949501,370.1499
"946","泰州市","Taizhou","江苏省",2010,3212,0,1830.925,780.9201,4481.58518199,308.985290527344,82.72,34490.3,1200000,1355.791
"947","泰州市","Taizhou","江苏省",2011,3212,0,2408.829,765.282,5628.5935,380.010223388672,83,38326.1,1700000,1263.889
"948","泰州市","Taizhou","江苏省",2012,3212,0,2128.419,481.461,5652.03839652,433.9716796875,83.3,42980.2,1600000,630.5187
"949","泸州市","Luzhou","四川省",2007,5105,0,720.9395,171.6786,1583,171.386596679688,134.434245283019,18332.3,205808,122.4193
"950","泸州市","Luzhou","四川省",2008,5105,0,482.827,71.0632,1846,183.726440429688,144.65,21512.5,348512,54.097
"951","泸州市","Luzhou","四川省",2009,5105,0,569.8197,339.7723,2088,205.957336425781,145.53,23315.8,372795,250.9849
"952","泸州市","Luzhou","四川省",2010,5105,0,1008.516,371.5269,2746.80306905,234.173492431641,146.72,25649.7,442441,807.4641
"953","泸州市","Luzhou","四川省",2011,5105,0,1193.415,767.8442,3007.314037,283.411041259766,147.2,30732.5,557058,944.533
"954","泸州市","Luzhou","四川省",2012,5105,0,1187.177,108.2545,3278.48984539,317.987213134766,148.7,35407.4,550421,402.6812
"955","洛阳市","Luoyang","河南省",2007,4103,1,372.9059,178.1444,2197,184.211807250977,155.16,19517.2,865832,682.2012
"956","洛阳市","Luoyang","河南省",2008,4103,1,440.7479,432.6697,2471,210.554092407227,158.36,22881.5,868205,485.4356
"957","洛阳市","Luoyang","河南省",2009,4103,1,491.3377,322.1961,2547,238.136672973633,160.07,26151.8,1100000,592.7784
"958","洛阳市","Luoyang","河南省",2010,4103,1,1289.041,460.0674,3024.91366552,271.713958740234,166.11,29908.1,1600000,1006.25
"959","洛阳市","Luoyang","河南省",2011,4103,1,778.4971,1563.953,3428.627221,317.995819091797,168.4,33471.8,1800000,1050.988
"960","洛阳市","Luoyang","河南省",2012,4103,1,1437.87,313.9789,3729.85823981,351.067352294922,196.5,42397.3,2e+06,610.7628
"961","济南市","Jinan","山东省",2007,3701,1,790.226,360.6986,3719.62207363,211.793212890625,352.71,26653.9,1600000,628.6422
"962","济南市","Jinan","山东省",2008,3701,1,1397.189,694.4498,4155,239.961700439453,350.23,31599.8,2200000,587.9265
"963","济南市","Jinan","山东省",2009,3701,1,1641.922,642.1494,4790,265.877563476562,348.24,35661.3,2600000,1327.72
"964","济南市","Jinan","山东省",2010,3701,1,2878.174,745.4139,6099.72763461,293.52880859375,348.02,37853.9,3600000,1125.475
"965","济南市","Jinan","山东省",2011,3701,1,2643.672,968.1353,6676.207361,341.561614990234,349.4,44004.4,4e+06,1415.491
"966","济南市","Jinan","山东省",2012,3701,1,3743.424,583.9236,8061.97384919,377.083984375,352.2,48829,4400000,432.9941
"967","济宁市","Jining","山东省",2007,3708,0,546.1604,310.5641,2262,211.793212890625,109.06,23752.3,451631,577.7702
"968","济宁市","Jining","山东省",2008,3708,0,666.2446,534.9152,2183,239.961700439453,109.86,27983.4,595810,687.4655
"969","济宁市","Jining","山东省",2009,3708,0,839.1978,742.0888,2677,265.877563476562,119.61,30996,666826,884.8377
"970","济宁市","Jining","山东省",2010,3708,0,1275.865,1137.275,2823.58318099,293.52880859375,112.17,35820.8,996335,1265.944
"971","济宁市","Jining","山东省",2011,3708,0,1286.537,1014.071,3596.935585,341.561614990234,113.4,39251.5,1400000,623.4052
"972","济宁市","Jining","山东省",2012,3708,0,1701.256,285.4219,3971.75016553,377.083984375,122.6,44526.5,1600000,479.6356
"973","海口市","Haikou","海南省",2007,4601,1,315.4524,155.033,3402.64418636,165.718566894531,152.94,25722.5,396536,434.9564
"974","海口市","Haikou","海南省",2008,4601,1,2326.146,219.722,4435,183.781890869141,155.82,27327.6,531095,3.3106
"975","海口市","Haikou","海南省",2009,4601,1,2178.463,243.3375,5293,202.343872070312,158.24,30639,531095,16.0876
"976","海口市","Haikou","海南省",2010,4601,1,1588.489,101.3294,8069.10365548,226.220443725586,160.43,34192,825674,53.2634
"977","海口市","Haikou","海南省",2011,4601,1,2825.812,52.02629,6663.946936,276.683654785156,162.4,38059.8,1200000,50.1027
"978","海口市","Haikou","海南省",2012,4601,1,1872.299,71.48576,6516.64281958,302.415222167969,161.6,40485.5,1300000,88.135
"979","淄博市","Zibo","山东省",2007,3703,0,586.6066,360.2801,2201,211.793212890625,277.45,23265.4,826244,687.4994
"980","淄博市","Zibo","山东省",2008,3703,0,695.9094,194.4445,2488,239.961700439453,278.17,26341.7,982482,599.4107
"981","淄博市","Zibo","山东省",2009,3703,0,706.1041,506.1405,2848,265.877563476562,278.77,29949.9,1100000,587.4894
"982","淄博市","Zibo","山东省",2010,3703,0,781.3852,645.7736,3646.16402116,293.52880859375,279.6,33896.7,1300000,635.4649
"983","淄博市","Zibo","山东省",2011,3703,0,1305.017,490.8427,4308.056872,341.561614990234,280.8,37943.9,1600000,702.0784
"984","淄博市","Zibo","山东省",2012,3703,0,1415.389,162.2956,4900.96903805,377.083984375,281,41998.6,1200000,246.4266
"985","淮北市","Huaibei","安徽省",2007,3406,0,744.2067,104.42,1905,192.233245849609,115.083076923077,25325.6,139466,237.8745
"986","淮北市","Huaibei","安徽省",2008,3406,0,561.0837,115.4285,2435,213.186676025391,108.38,30020.4,175620,107.5714
"987","淮北市","Huaibei","安徽省",2009,3406,0,1209.25,47.3249,2680,235.144897460938,109.02,35562,252722,308.9153
"988","淮北市","Huaibei","安徽省",2010,3406,0,1386.372,267.4814,2832.03125,269.269134521484,109.79,43009.8,316146,590.7077
"989","淮北市","Huaibei","安徽省",2011,3406,0,1978.964,274.489,3729,328.705169677734,110.7,50070.2,506427,964.2292
"990","淮北市","Huaibei","安徽省",2012,3406,0,441.2841,187.3429,4056.16357696,350.399719238281,110.9,57000.6,720814,158.5367
"991","淮南市","Huainan","安徽省",2007,3404,1,182.7309,300.8334,2415,192.233245849609,115.083076923077,31367.5,265578,452.2653
"992","淮南市","Huainan","安徽省",2008,3404,1,579.1875,233.3698,2675,213.186676025391,166.71,37551.6,272662,6.5051
"993","淮南市","Huainan","安徽省",2009,3404,1,557.7818,279.7889,2914,235.144897460938,180.77,40022.3,407556,123.4215
"994","淮南市","Huainan","安徽省",2010,3404,1,1756.747,172.125,3633.66336634,269.269134521484,181.51,45863.2,645244,92.5342
"995","淮南市","Huainan","安徽省",2011,3404,1,1657.099,270.1696,3852,328.705169677734,182.1,51909.9,781395,231.6619
"996","淮南市","Huainan","安徽省",2012,3404,1,1497.745,102.0854,4152.11067505,350.399719238281,179.7,57550.2,866648,175.571
"997","淮安市","Huai'an","江苏省",2007,3208,0,635.5493,89.1923,2343,223.548553466797,208.136103896104,19840.2,849187,918.230794805195
"998","淮安市","Huai'an","江苏省",2008,3208,0,533.8512,52.8799,2541,245.456314086914,277.94,23995.6,1100000,2.6128
"999","淮安市","Huai'an","江苏省",2009,3208,0,1289.741,331.5698,2807,277.365631103516,274.52,28178.9,1400000,365.3448
"1000","淮安市","Huai'an","江苏省",2010,3208,0,1365.016,1163.734,3463.0620985,308.985290527344,278.35,32781.9,1700000,821.1527
"1001","淮安市","Huai'an","江苏省",2011,3208,0,1838.997,1444.128,4168.598394,380.010223388672,281.4,36984.2,2200000,1132.442
"1002","淮安市","Huai'an","江苏省",2012,3208,0,1553.282,656.5485,4079.31188225,433.9716796875,282.8,41970.8,2100000,709.613
"1003","深圳市","Shenzhen","广东省",2007,4403,1,1721.458,197.1159,13369.63471246,195.651931762695,212.38,38797.4,3300000,1870.732
"1004","深圳市","Shenzhen","广东省",2008,4403,1,1556.182,225.9695,12823,211.304061889648,228.07,43731.5,3100000,294.8077
"1005","深圳市","Shenzhen","广东省",2009,4403,1,5451.24,154.1983,14389,234.758834838867,245.96,46715.3,2900000,298.3656
"1006","深圳市","Shenzhen","广东省",2010,4403,1,4109.241,250.9207,18953.60077332,255.887130737305,259.87,50455,3600000,726.8094
"1007","深圳市","Shenzhen","广东省",2011,4403,1,2785.638,257.1516,21037.05204,291.083129882812,267.9,55142.2,3900000,134.8713
"1008","深圳市","Shenzhen","广东省",2012,4403,1,5273.148,82.33685,18995.92357674,315.243011474609,287.6,59009.6,4700000,31.34231
"1009","清远市","Qingyuan","广东省",2007,4418,0,337.0421,105.0822,2659,195.651931762695,55.49,23551.3,481456,55.0323
"1010","清远市","Qingyuan","广东省",2008,4418,0,419.0405,386.2547,2742,211.304061889648,55.64,25769.2,859624,476.7508
"1011","清远市","Qingyuan","广东省",2009,4418,0,468.2411,333.5418,3271,234.758834838867,64.37,28375.5,735960,119.1446
"1012","清远市","Qingyuan","广东省",2010,4418,0,581.098,821.3307,4063.94779772,255.887130737305,65.57,32719.4,992045,380.7454
"1013","清远市","Qingyuan","广东省",2011,4418,0,1074.73,634.1904,4330.898959,291.083129882812,66.2,37875.9,1300000,626.161
"1014","清远市","Qingyuan","广东省",2012,4418,0,774.0336,193.7509,4408.00721955,315.243011474609,65.5,44596.2,1500000,176.3013
"1015","温州市","Wenzhou","浙江省",2007,3303,0,1722.501,152.902,7550,214.42951965332,142.36,25994.6,1400000,398.5441
"1016","温州市","Wenzhou","浙江省",2008,3303,0,977.7076,135.7168,8615,227.509735107422,143.82,29595.1,1500000,146.9813
"1017","温州市","Wenzhou","浙江省",2009,3303,0,5571.965,268.7345,14086,254.810882568359,144.77,33891.9,1700000,426.9446
"1018","温州市","Wenzhou","浙江省",2010,3303,0,9484.389,385.325,13818.18181818,275.195770263672,145.77,37605.5,1900000,656.9891
"1019","温州市","Wenzhou","浙江省",2011,3303,0,5449.755,962.8967,16861.96113,321.462219238281,147.8,42344.1,4700000,663.194
"1020","温州市","Wenzhou","浙江省",2012,3303,0,4391.047,180.5513,17497.83947224,340.749969482422,149.7,48213.7,4700000,197.8782
"1021","渭南市","Weinan","陕西省",2007,6105,0,504.3323,49.8421,1325,178.527297973633,94.39,16269.4,108957,114.1566
"1022","渭南市","Weinan","陕西省",2008,6105,0,298.093,95.8421,1548,196.20149230957,95.79,21091.8,197982,109.4678
"1023","渭南市","Weinan","陕西省",2009,6105,0,476.4942,75.5811,1483,215.233032226562,96.8,24586,226437,428.0795
"1024","渭南市","Weinan","陕西省",2010,6105,0,1030.249,136.6229,1636.43471462,240.415313720703,97.68,28626.7,369619,291.3768
"1025","渭南市","Weinan","陕西省",2011,6105,0,1085.722,196.0966,2486.819773,285.242401123047,98.5,33951.1,403201,457.7226
"1026","渭南市","Weinan","陕西省",2012,6105,0,869.1501,126.7894,2896.9807083,325.461608886719,98.5,41918.9,253969,152.2949
"1027","湖州市","Huzhou","浙江省",2007,3305,0,1460.036,307.3067,3760,214.42951965332,108.41,28504.5,699248,287.7331
"1028","湖州市","Huzhou","浙江省",2008,3305,0,1006.612,179.682,4107,227.509735107422,108.52,31456.9,705846,178.3556
"1029","湖州市","Huzhou","浙江省",2009,3305,0,2247.938,540.8019,5087,254.810882568359,108.56,33841.7,757539,942.8791
"1030","湖州市","Huzhou","浙江省",2010,3305,0,2402.188,626.4788,6199.93632601,275.195770263672,108.9,36485.4,987660,1141.767
"1031","湖州市","Huzhou","浙江省",2011,3305,0,2200.415,601.4074,6477.269275,321.462219238281,109.3,41106.9,1300000,1256.109
"1032","湖州市","Huzhou","浙江省",2012,3305,0,2292.501,114.9468,6737.95989538,340.749969482422,109.6,46290.6,1400000,433.0636
"1033","湘潭市","Xiangtan","湖南省",2007,4303,0,522.9813,506.2381,1561,171.218200683594,86.4,19831.2,212318,724.2828
"1034","湘潭市","Xiangtan","湖南省",2008,4303,0,256.43,506.5264,1766,185.086868286133,87.8,21843.2,244270,547.2294
"1035","湘潭市","Xiangtan","湖南省",2009,4303,0,283.0386,769.9521,2202,201.559616088867,87.75,25347.2,391428,503.4287
"1036","湘潭市","Xiangtan","湖南省",2010,4303,0,503.8221,520.0881,2751.9872814,219.90153503418,86.54,27291.7,544237,656.039
"1037","湘潭市","Xiangtan","湖南省",2011,4303,0,1597.616,443.1624,3233.990686,258.598052978516,88.3,33376,586847,238.0783
"1038","湘潭市","Xiangtan","湖南省",2012,4303,0,1602.946,96.69846,3280.54871959,282.389068603516,88.8,38320.8,713276,228.3356
"1039","湛江市","Zhanjiang","广东省",2007,4408,0,40.9692,53.1905,2380,195.651931762695,147.83,19885.5,237019,364.475
